year,wiki_ref,wiki_query,producer,distributor,name,country,director,cinematography,editing,studio,budget,gross,runtime,music,writer,starring,language,released
2017,/wiki/The_Lovers_(2017_film),The_Lovers_(2017_film),,A24,The Lovers,United States,[[Azazel Jacobs]],Tobias Datum,Darrin Navarro,,,$2.1 million,94 minutes,Mandy Hoffman,Azazel Jacobs,"{{Plainlist|
* [[Debra Winger]]
* [[Tracy Letts]]
* [[Aidan Gillen]]
* [[Melora Walters]]
* [[Tyler Ross]]
* [[Jessica Sula]]}}",English,{{Film date|2017|4|22|[[Tribeca Film Festival|Tribeca]]|2017|5|5|United States}}
2017,/wiki/3_Generations_(film),3_Generations_(film),"{{Plainlist|
* Dorothy Berwin
* Gaby Dellal
* [[Marc Turtletaub]]
* [[Peter Saraf]]}}",[[The Weinstein Company]],3 Generations,United States,[[Gaby Dellal]],David Johnson,"{{Plainlist|
* Jeff Betancourt
* Joseph Landauer}}","{{Plainlist|
* [[Big Beach (company)|Big Beach]]
* InFilm Productions
* [[IM Global]]}}",,"$406,137",92 minutes,[[West Dylan Thordson]],"{{Plainlist|
* [[Nikole Beckwith]]
* Gaby Dellal}}","{{Plainlist|
* [[Naomi Watts]]
* [[Elle Fanning]]
* [[Susan Sarandon]]
* [[Tate Donovan]]
* [[Linda Emond]]
* [[Sam Trammell]]}}",English,{{film date|2015|9|12|[[2015 Toronto International Film Festival|TIFF]]|2017|5|5|United States}}
2017,/wiki/The_Dinner_(2017_film),The_Dinner_(2017_film),"{{Plainlist|
* [[Caldecot Chubb]]
* [[Lawrence Inglee]]
* Julia Lebedev
* Eddie Vaisman}}",[[The Orchard (company)|The Orchard]],The Dinner,United States,[[Oren Moverman]],Bobby Bukowski,Alex Hall,"{{Plainlist|
* ChubbCo Film
* Code Red
* Blackbird}}",,$1.3 million (domestic),120 minutes,Elijah Brueggemann,,"{{Plainlist|
* [[Richard Gere]]
* [[Laura Linney]]
* [[Steve Coogan]]
* [[Rebecca Hall]]
* [[Adepero Oduye]]
* [[Chloë Sevigny]]
* [[Miles J. Harvey]]}}",English,{{Film date|2017|2|10|[[Berlin International Film Festival|Berlin]]|2017|5|5|United States}}
2017,/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,[[Jerry Bruckheimer]],[[Walt Disney Studios Motion Pictures|Walt Disney Studios<br />Motion Pictures]],Pirates of the Caribbean:<br />Dead Men Tell No Tales,United States,"{{Plainlist|
* [[Joachim Rønning]]
* [[Espen Sandberg]]}}",[[Paul Cameron (cinematographer)|Paul Cameron]],"{{Plainlist|
* [[Roger Barton (film editor)|Roger Barton]]
* Leigh Folsom Boyd}}","{{Plainlist|
* [[Walt Disney Pictures]]
* Jerry Bruckheimer Films}}","$230 –320 million {{efn|Two of the sources for the $320 million budget characterize this figure as ""alleged"" or ""allegedly"".}}",$794.9 million,129 minutes,[[Geoff Zanelli]],,"{{Plainlist|
* [[Johnny Depp]]
* [[Javier Bardem]]
* [[Geoffrey Rush]]
* [[Brenton Thwaites]]
* [[Kaya Scodelario]]
* [[Kevin McNally]]}}",,"{{Film date|2017|05|11|[[Shanghai]]|2017|05|26|United States|ref1|=|ref| name=""ShanghaiPremiere""}}"
2017,/wiki/King_Arthur:_Legend_of_the_Sword,King_Arthur:_Legend_of_the_Sword,,Warner Bros. Pictures,King Arthur: Legend of the Sword,"{{plainlist|
* United States|ref| name=allmovie|{{cite web|url=http://www.allmovie.com/movie/king-arthur-legend-of-the-sword-v597598|title=King Arthur: Legend of the Sword (2017)|work=[[AllMovie]]|accessdate=12 May 2017}}|</ref>|
* Australia|ref| name=allmovie|
* United Kingdom|ref| name=allmovie|}} * Australia * United Kingdom",[[Guy Ritchie]],[[John Mathieson (cinematographer)|John Mathieson]],James Herbert,,$175&nbsp;million,$148.7&nbsp;million,126 minutes,[[Daniel Pemberton]],,"{{plainlist|
* [[Charlie Hunnam]]
* [[Àstrid Bergès-Frisbey]]
* [[Djimon Hounsou]]
* [[Aidan Gillen]]
* [[Jude Law]]
* [[Eric Bana]]}}",English,{{film date|2017|5|8|[[TCL Chinese Theatre]]|2017|5|12|United States|2017|5|19|United Kingdom}}
2017,/wiki/Snatched_(2017_film),Snatched_(2017_film),{{ubl|[[Peter Chernin]]|[[Jenno Topping]]|[[Paul Feig]]|Jessie Henderson}},[[20th Century Fox]],Snatched,United States,[[Jonathan Levine]],[[Florian Ballhaus]],{{ubl|Melissa Bretherton|[[Zene Baker]]}},{{ubl|[[Chernin Entertainment]]|Feigco Entertainment|[[TSG Entertainment]]}},$42 million,$60.8 million,97 minutes,{{ubl|[[Theodore Shapiro]]|[[Chris Bacon (composer)|Chris Bacon]]}},[[Katie Dippold]],{{ubl|[[Amy Schumer]]|[[Goldie Hawn]]|[[Joan Cusack]]|[[Ike Barinholtz]]|[[Wanda Sykes]]|[[Christopher Meloni]]}},English,{{Film date|2017|5|2|[[New York City]]|2017|05|12|United States}}
2017,/wiki/Lowriders_(film),Lowriders_(film),{{ubl|[[Brian Grazer]]|[[Jason Blum]]}},{{ubl|BH Tilt|[[Universal Pictures]]}},Lowriders,United States,[[Ricardo de Montreuil]],Andrés E. Sánchez,{{ubl|Billy T. Fox|Kiran Pallegadda}},,"$916,000",$6.3 million,99 minutes,Bryan Senti,,{{ubl|[[Demián Bichir]]|[[Gabriel Chavarria]]|[[Theo Rossi]]|[[Melissa Benoist]]|[[Tony Revolori]]|[[Eva Longoria]]}},English,{{Film date|2016|06|01|[[Los Angeles Film Festival|LAFF]]|2017|05|12|United States}}
2017,/wiki/The_Wall_(2017_film),The_Wall_(2017_film),[[Dave Bartis]],[[Roadside Attractions]],The Wall,United States,[[Doug Liman]],[[Roman Vasyanov]],Julia Bloch,{{ubl|T SERIES|Big Indie Pictures|Picrow|[[Amazon Studios]]}},$3 million,$4.5 million,81 minutes,,Dwain Worrell,{{ubl|[[Aaron Taylor-Johnson]]|[[John Cena]]|[[Laith Nakli]]}},English,{{Film date|2017|5|12|United States}}
2017,/wiki/Paris_Can_Wait,Paris_Can_Wait,"{{Plainlist|
* Eleanor Coppola
* [[Fred Roos]]}}",[[Sony Pictures Classics]],Paris Can Wait,"{{Plainlist|
* United States
* United Kingdom}}",[[Eleanor Coppola]],Crystal Fournier,"{{Plainlist|
* Akrivi Fili
* [[Glen Scantlebury]]}}","{{Plainlist|
* [[American Zoetrope]]
* Corner Piece Capital
* [[Lifetime (TV network)|Lifetime Films]]
* Protagonist Pictures
* [[Tohokushinsha Film]]
* [[A&E Networks|A+E Studios]]}}",$5 million,$8.9 million,92 minutes,[[Laura Karpman]],Eleanor Coppola,"{{Plainlist|
* [[Diane Lane]]
* Arnaud Viard
* [[Alec Baldwin]]}}",English,{{Film date|2016|9|12|[[2016 Toronto International Film Festival|TIFF]]|2017|5|12|United States}}
2017,/wiki/The_Wedding_Plan,The_Wedding_Plan,Assaf Amir,,The Wedding Plan,Israel,[[Rama Burshtein]],Amit Yasour,Yael Hersonski,,,,110 minutes,Roy Edri,,"Noa Koler, Amos Tamam, Oz Zehavi, Dafi Alpern, Roni Merhavi, Irit Sheleg",Hebrew,{{Film date|2016|09|01|Venice Film Festival}}
2017,/wiki/Baywatch_(film),Baywatch_(film),"{{Plainlist|
* [[Ivan Reitman]]
* [[Michael Berk]]
* [[Douglas Schwartz]]
* [[Gregory J. Bonann]]
* [[Beau Flynn]]}}",Paramount Pictures,Baywatch,United States,[[Seth Gordon]],[[Eric Steelberg]],Peter S. Elliot,"{{plainlist|
* [[Paramount Pictures]]|ref| name=insight|{{cite web|url=http://www.varietyinsight.com/print_featurefilm_releases.php|title=Film releases|work=[[Variety Insight]]|accessdate=May 27, 2017|archiveurl=https://web.archive.org/web/20170218043334/http://www.varietyinsight.com/print_featurefilm_releases.php|archivedate=February 18, 2017|deadurl=yes|df=}}|</ref>|
* Contrafilm|ref| name=insight|
* [[The Montecito Picture Company]]|ref| name=insight|
* Vinson Pictures|ref| name=insight|
* [[Seven Bucks Productions]]|ref| name=insight|
* Flynn Company|ref| name=insight|
* Cold Spring Pictures|ref|{{cite web|url=http://www.hollywoodreporter.com/news/executive-suite-tom-pollock-ivan-165068 |title=Executive Suite: Tom Pollock and Ivan Reitman |work=The Hollywood Reporter |date=October 3, 2011 |accessdate=January 25, 2014}}|</ref>|}} * Contrafilm * [[The Montecito Picture Company]] * Vinson Pictures * [[Seven Bucks Productions]] * Flynn Company * Cold Spring Pictures",$69 million,$177.9 million,116 minutes,[[Christopher Lennertz]],,"{{Plainlist|
* [[Dwayne Johnson]]
* [[Zac Efron]]
* [[Priyanka Chopra]]|efn|name|=|""billing priyanka""|[[Priyanka Chopra]]'s name only appears on some of the movie posters. Her name does not appear in the billing block of the poster.|ref| name=""imp poster 15""|
* [[Alexandra Daddario]]|efn|name|=|""billing""|[[Alexandra Daddario]] and [[David Hasselhoff]] are listed in the billing block in some of the movie posters.|ref| name=""imp poster 15""|{{cite web | title=Baywatch Poster (#15 of 17) |website=IMP Awards|access-date=January 7, 2018 | url=http://www.impawards.com/2017/posters/baywatch_ver15_xlg.jpg}}|</ref>| |
* [[David Hasselhoff]]|efn|name|=|""billing""|}} {{efn|name|=|""billing priyanka""|[[Priyanka Chopra]]'s name only appears on some of the movie posters. Her name does not appear in the billing block of the poster.|ref| name=""imp poster 15""}} * [[Alexandra Daddario]] {{efn|name|=|""billing""|[[Alexandra Daddario]] and [[David Hasselhoff]] are listed in the billing block in some of the movie posters.|ref| name=""imp poster 15""|{{cite web | title=Baywatch Poster (#15 of 17) |website=IMP Awards|access-date=January 7, 2018 | url=http://www.impawards.com/2017/posters/baywatch_ver15_xlg.jpg}}|</ref>|}} * [[David Hasselhoff]] {{efn|name|=|""billing""}}",English,{{Film date|2017|5|13|[[Miami]]|2017|5|25|United States}}
2017,/wiki/Wonder_Woman_(2017_film),Wonder_Woman_(2017_film),"{{Plainlist|
* [[Charles Roven]]
* [[Deborah Snyder]]
* [[Zack Snyder]]
* [[Richard Suckle]]}}",[[Warner Bros. Pictures]],Wonder Woman,United States,[[Patty Jenkins]],[[Matthew Jensen]],[[Martin Walsh (film editor)|Martin Walsh]],"{{Plainlist|
* [[DC Entertainment]]
* [[RatPac Entertainment]]
* [[Tencent Pictures]]
* [[Wanda Media|Wanda Pictures]]
* [[Atlas Entertainment]]
* [[Cruel and Unusual Films]]}}",$120–149&nbsp;million,$821.9&nbsp;million,141 minutes,[[Rupert Gregson-Williams]],,"{{Plainlist|
* [[Gal Gadot]]
* [[Chris Pine]]
* [[Robin Wright]]
* [[Danny Huston]]
* [[David Thewlis]]
* [[Connie Nielsen]]
* [[Elena Anaya]]}}",English,{{Film date|2017|5|15|[[Shanghai]]|2017|6|2|United States}}
2017,/wiki/Wonderstruck_(film),Wonderstruck_(film),"{{Plainlist|
*Pamela Koffler
*[[John Sloss]]
*[[Christine Vachon]]}}","{{Plainlist|
*[[Amazon Studios]]
* [[Roadside Attractions]]}}",Wonderstruck,United States,[[Todd Haynes]],[[Edward Lachman]],[[Affonso Gonçalves]],,$7 million,$2.4 million,117 minutes,[[Carter Burwell]],,"{{Plainlist|
*[[Oakes Fegley]]
*[[Julianne Moore]]
*[[Michelle Williams (actress)|Michelle Williams]]
*[[Millicent Simmonds]]}}",English,{{Film date|2017|5|18|[[2017 Cannes Film Festival|Cannes]]|2017|10|20|United States}}
2017,/wiki/Diary_of_a_Wimpy_Kid:_The_Long_Haul_(film),Diary_of_a_Wimpy_Kid:_The_Long_Haul_(film),"{{plainlist|
* [[Nina Jacobson]]
* [[Brad Simpson]]}}",[[20th Century Fox]],Diary of a Wimpy Kid: The Long Haul,United States,[[David Bowers (director)|David Bowers]],[[Anthony B. Richmond]],Troy Takaki,"{{plainlist|
* [[Fox 2000 Pictures]]|ref| name=thr|{{cite web|url=http://www.hollywoodreporter.com/review/diary-a-wimpy-kid-long-haul-1003599|title='Diary of a Wimpy Kid: The Long Haul': Film Review|last=Rechtshaffen|first=Michael|work=[[The Hollywood Reporter]]|date=May 15, 2017|accessdate=July 23, 2017}}|</ref>|
* [[Color Force]]|ref| name=thr|
* [[TSG Entertainment]]|ref|{{Cite news|url=http://www.the-numbers.com/movie/Diary-of-a-Wimpy-Kid-The-Long-Haul#tab=summary|title=Diary of a Wimpy Kid: The Long Haul (2017) - Financial Information|work=The Numbers|access-date=2017-09-14}}|</ref>|}} * [[Color Force]] * [[TSG Entertainment]]",$22 million,$40.1 million,91 minutes,[[Edward Shearmur]],,"{{Plainlist|
* [[Jason Drucker]]
* [[Alicia Silverstone]]
* [[Tom Everett Scott]]
* Charlie Wright
* Owen Asztalos}}",English,{{filmdate|2017|5|19}}
2017,"/wiki/Everything,_Everything_(film)","Everything,_Everything_(film)",{{ubl|[[Elysa Dutton]]|[[Leslie Morgenstein]]}},[[Warner Bros. Pictures]],"Everything, Everything",United States,[[Stella Meghie]],Igor Jadue-Lillo,Nancy Richardson,"{{plainlist|
* [[Metro-Goldwyn-Mayer]]|ref| name=insight|{{cite web|url=http://www.varietyinsight.com/print_featurefilm_releases.php|title=Film releases|work=[[Variety Insight]]|accessdate=February 14, 2017}}|</ref>|
* [[Alloy Entertainment]]|ref| name=insight|}} * [[Alloy Entertainment]]",$10 million,$61.6 million,96 minutes,"[[Ludwig Göransson]]
                   [[Zedd]]",[[J. Mills Goodloe]],"{{Plainlist|
* [[Amandla Stenberg]] 
* [[Nick Robinson (American actor)|Nick Robinson]]}}",English,{{Film date|2017|5|19|United States}}
2017,/wiki/Wakefield_(film),Wakefield_(film),,[[IFC Films]],Wakefield,United States,[[Robin Swicord]],Andrei Bowden-Schwartz,Matt Maddox,Mockingbird Pictures,,"$755,915",96 minutes,[[Aaron Zigman]],Robin Swicord,"{{Plainlist|
* [[Bryan Cranston]] 
* [[Jennifer Garner]]
* [[Beverly D'Angelo]]
* [[Jason O'Mara]] 
* [[Pippa Bennett-Warner]]}}",English,{{film date|2016|9|2|[[Telluride Film Festival|Telluride]]|2017|5|19|United States}}
2017,/wiki/Captain_Underpants:_The_First_Epic_Movie,Captain_Underpants:_The_First_Epic_Movie,"{{plainlist|
* [[Mireille Soria]]
* Mark Swift}}",[[20th Century Fox]],Captain Underpants: The First Epic Movie,United States,[[David Soren (animator)|David Soren]],,Matthew Landon,[[DreamWorks Animation]],$38 million,$125.5 million,89 minutes,[[Theodore Shapiro]],,"{{plainlist|
* [[Kevin Hart]]
* [[Ed Helms]]
* [[Nick Kroll]]
* [[Thomas Middleditch]]
* [[Jordan Peele]]
* [[Kristen Schaal]]}}",English,"{{Film date|2017|5|21|[[Fox Theater, Westwood Village|Regency Village Theater]]|2017|6|2|United States}}"
2017,/wiki/The_Mummy_(2017_film),The_Mummy_(2017_film),"{{Plainlist|
* Alex Kurtzman
* [[Chris Morgan (writer)|Chris Morgan]]
* [[Sean Daniel]]
* Sarah Bradshaw}}",[[Universal Pictures]],The Mummy,United States,[[Alex Kurtzman]],[[Ben Seresin]],"{{Plainlist|
* [[Paul Hirsch (film editor)|Paul Hirsch]]
* Gina Hirsch
* [[Andrew Mondshein]]}}","{{Plainlist|
* Dark Universe
* [[Perfect World Pictures]]
* [[K/O Paper Products]]
* Sean Daniel Company}}",$125–195 million,$409.2 million,110 minutes,[[Brian Tyler]],,"{{Plainlist|
* [[Tom Cruise]]
* [[Annabelle Wallis]]
* [[Sofia Boutella]]
* [[Jake Johnson]]
* [[Courtney B. Vance]]
* [[Russell Crowe]]}}",English,{{Film date|2017|5|22|[[State Theatre (Sydney)|State Theatre]]|2017|6|9|United States}}
2017,/wiki/Cars_3,Cars_3,Kevin Reher,[[Walt Disney Studios Motion Pictures|Walt Disney Studios<br />Motion Pictures]],Cars 3,United States,[[Brian Fee]],Jeremy Lasky,Jason Hudak,"{{Plainlist|
* [[Walt Disney Pictures]]
* [[Pixar|Pixar Animation Studios]]}}",$175 million,$383.9 million,102 minutes,[[Randy Newman]],,"{{Plainlist|
* [[Owen Wilson]]
* [[Cristela Alonzo]]
* [[Chris Cooper]]
* [[Armie Hammer]]
* [[Larry the Cable Guy]]
* [[Bonnie Hunt]]
* [[Nathan Fillion]]
* [[Lea DeLaria]]
* [[Kerry Washington]]}}",English,"{{Film date|2017|5|23|[[Kannapolis, North Carolina|Kannapolis]]|2017|6|16|United States}}"
2017,/wiki/Buena_Vista_Social_Club:_Adios,Buena_Vista_Social_Club:_Adios,"{{Plainlist |
* Christine Cowin|ref| name=council|{{cite web|url=http://film.britishcouncil.org/untitled-lucy-walker-buena-vista-social-club-documentary-aka-buena-vista-social-club-adias|title=Untitled Lucy Walker Buena Vista Social Club Documentary (aka Buena Vista Social Club: Adiós)|work=[[British Council]]|accessdate=24 May 2017}}|</ref>|
* Zak Kilberg|ref| name=council|
* Victor Moyers|ref| name=council|}} * Zak Kilberg * Victor Moyers",Broad Green Pictures,Buena Vista Social Club: Adios,"{{plainlist|
* United States|ref| name=council|
* United Kingdom|ref| name=council|
* Cuba|ref| name=council|}} * United Kingdom * Cuba",[[Lucy Walker (director)|Lucy Walker]],,Tyler Temple Higgins<br>Pablo Proenza,"{{plainlist|
* Blink TV|ref| name=insight|{{cite web|url=https://www.varietyinsight.com/print_featurefilm_releases.php|title=Film releases|work=[[Variety Insight]]|accessdate=24 May 2017}}|</ref>|
* [[Broad Green Pictures]]|ref| name=insight|
* Convergent Media|ref| name=insight|}} * [[Broad Green Pictures]] * Convergent Media",,"$476,720",111 minutes,,,"{{plainlist|
* [[Omara Portuondo]]
* Jesus ""Aguaje"" Ramos|ref| name=council|
* Manuel ""Guajiro"" Mirabal|ref| name=council|
* Barbarito Torres|ref| name=council|
* Guajirito Mirabal|ref| name=council|
* [[Eliades Ochoa]]|ref| name=council|}} * Manuel ""Guajiro"" Mirabal * Barbarito Torres * Guajirito Mirabal * [[Eliades Ochoa]]",English,{{Film date|2017|05|26}}
2017,/wiki/War_Machine_(film),War_Machine_(film),"{{Plainlist|
* [[Brad Pitt]]
* [[Dede Gardner]]
* [[Jeremy Kleiner]]
* [[Ted Sarandos]]
* [[Ian Bryce]]}}",[[Netflix]],War Machine,United States,[[David Michôd]],[[Dariusz Wolski]],Peter Sciberras,"{{Plainlist|
* [[Plan B Entertainment]]
* [[Blue-Tongue Films]]}}",$60 million,,122 minutes,{{ubl|[[Nick Cave]]|[[Warren Ellis (musician)|Warren Ellis]]}},David Michôd,"{{Plainlist|
* [[Brad Pitt]]
* [[Emory Cohen]]
* [[RJ Cyler]]
* [[Topher Grace]]
* [[Anthony Michael Hall]] 
* [[Anthony Hayes (actor)|Anthony Hayes]]
* [[John Magaro]]
* [[Scoot McNairy]]
* [[Will Poulter]]
* [[Alan Ruck]]
* [[Lakeith Stanfield]]
* [[Josh Stewart]]
* [[Meg Tilly]]
* [[Tilda Swinton]]
* [[Ben Kingsley]]
* [[Tim Downie]]}}",English,{{Film date|2017|5|24|[[High Street Phoenix]]|2017|05|26|United States}}
2017,/wiki/Dean_(film),Dean_(film),"{{ubl|Giles Andrew|Elliott Watson|Jessica Latham|Demetri Martin|Charles James Denton|ref| name=Variety2|Tobias, Scott (2016-04-16).  [https://variety.com/2016/film/reviews/dean-film-review-demetri-martin-1201755144/ ""Tribeca Film Review:  'Dean'""]  ''Variety.com''.  Retrieved 2016-04-23.|</ref>}}",[[CBS Films]],Dean,United States,[[Demetri Martin]],Mark Schwartzband,Josh Salzberg,Honora,"$950,000","$254,536",93 minutes,,Demetri Martin,"{{plainlist|
* Demetri Martin
* [[Kevin Kline]]
* [[Gillian Jacobs]]
* [[Rory Scovel]]
* [[Christine Woods]]
* Ginger Gonzaga
* [[Peter Scolari]]
* [[Briga Heelan]]
* [[Reid Scott (actor)|Reid Scott]]
* [[Mary Steenburgen]]}}",English,{{film date|2016|4|16|[[Tribeca Film Festival]]|2017|6|2|United States}}
2017,/wiki/The_Recall,The_Recall,"{{Plainlist|
*Kevin DeWalt
*Danielle Masters
*Wesley Snipes}}",,The Recall,Canada<br />United States,Mauro Borrelli,,,Minds Eye Entertainment<br />Bridgegate Pictures<br />VMI Worldwide,,,90 minutes,Todd Bryanton,Reggie Keyohara III<br/>Sam Acton King,"{{startplainlist}} * [[Wesley Snipes]]
* [[R. J. Mitte]]
* [[Jedidiah Goodacre]]",English,{{Film date|df|=|yes|2017|06|02}}
2017,/wiki/Churchill_(film),Churchill_(film),"{{plainlist|
* [[Nick Taussig]]
* [[Paul Van Carter]]
* Piers Tempest
* Claudia Bluemhuber}}",Cohen Media Group,Churchill,United Kingdom,[[Jonathan Teplitzky]],David Higgs,Chris Gill,"{{plainlist|
*Silver Reel
*Salon Pictures
*[[Embankment Films]]}}",$10&nbsp;million,$5.4&nbsp;million,98 minutes,[[Lorne Balfe]],[[Alex von Tunzelmann]],"{{Plainlist|
* [[Brian Cox (actor)|Brian Cox]]
* [[Miranda Richardson]]
* [[John Slattery]]
* [[Ella Purnell]]
* [[James Purefoy]]}}",English,{{film date|2017|4|25|[[Barcelona]]|2017|6|16|United Kingdom|df|=|y}}
2017,/wiki/It_Comes_at_Night,It_Comes_at_Night,"{{Plainlist|
* David Kaplan
* Andrea Roa}}",[[A24 (company)|A24]],It Comes at Night,United States,[[Trey Edward Shults]],Drew Daniels,"{{Plainlist|
* Trey Edward Shults
* Matthew Hannam}}",Animal Kingdom,$2.4–5 million,$19.7 million,91 minutes,Brian McOmber,Trey Edward Shults,"{{Plainlist|
* [[Joel Edgerton]]
* [[Christopher Abbott]]
* [[Carmen Ejogo]]
* [[Kelvin Harrison Jr.]]
* [[Riley Keough]]}}",English,{{Film date|2017|4|29|[[Timberline Lodge]]|2017|6|9|United States}}
2017,/wiki/My_Cousin_Rachel_(2017_film),My_Cousin_Rachel_(2017_film),[[Kevin Loader]],Fox Searchlight Pictures,My Cousin Rachel,"{{Plainlist|
* United States
* United Kingdom}}",[[Roger Michell]],Mike Eley,Kristina Hetherington,"{{Plainlist|
* [[Fox Searchlight Pictures]]
* Free Range Films}}",,$9.2 million,106 minutes,Rael Jones,Roger Michell,"{{Plainlist|
* [[Rachel Weisz]]
* [[Sam Claflin]]
* [[Iain Glen]]
* [[Holliday Grainger]]
* [[Pierfrancesco Favino]]}}",English,{{Film date|2017|6|9}}
2017,/wiki/Megan_Leavey_(film),Megan_Leavey_(film),,[[Bleecker Street (company)|Bleecker Street]],Megan Leavey,United States,[[Gabriela Cowperthwaite]],[[Lorenzo Senatore]],[[Peter McNulty (film editor)|Peter McNulty]],[[LD Entertainment]],,$13.4 million,116 minutes,[[Mark Isham]],"{{Plainlist|
* [[Pamela Gray]]
* [[Annie Mumolo]]
* Tim Lovestedt}}","{{Plainlist|
* [[Kate Mara]]
* [[Ramón Rodríguez (actor)|Ramón Rodríguez]]
* [[Tom Felton]]
* [[Bradley Whitford]]
* [[Will Patton]]
* [[Sam Keeley]]
* [[Common (rapper)|Common]]
* [[Edie Falco]]}}",English,{{Film date|2017|6|5|[[Yankee Stadium]]|2017|6|9|United States}}
2017,/wiki/Beatriz_at_Dinner,Beatriz_at_Dinner,"{{Plainlist|
* [[Aaron L. Gilbert]]
* David Hinojosa
* [[Christine Vachon]]
* Pamela Koffler}}","{{Plainlist|
* [[Roadside Attractions]]
* [[FilmNation Entertainment]]
* [[Elevation Pictures]]}}",Beatriz at Dinner,"{{Plainlist|
* United States
* Canada}}",[[Miguel Arteta]],Wyatt Garfield,Jay Deuby,"{{Plainlist|
* [[Killer Films]]
* [[Bron Studios]]}}",,$7 million,83 minutes,[[Mark Mothersbaugh]],[[Mike White (filmmaker)|Mike White]],"{{Plainlist|
* [[John Early (comedian)|John Early]]
* [[Salma Hayek]]
* [[John Lithgow]]
* [[Connie Britton]]
* [[Jay Duplass]]
* [[Amy Landecker]]
* [[Chloë Sevigny]]
* [[David Warshofsky]]}}",English,{{Film date|2017|1|23|[[Sundance Film Festival|Sundance]]|2017|6|9|United States|2017|6|16|Canada}}
2017,/wiki/Despicable_Me_3,Despicable_Me_3,,Universal Pictures,Despicable Me 3,United States,"{{plainlist|
*[[Pierre Coffin]]
*[[Kyle Balda]]}}",,Claire Dodgson,"{{plainlist|
* [[Universal Pictures]]|ref| name=insight|{{cite web|url=http://www.varietyinsight.com/print_featurefilm_releases.php|title=Film releases|work=[[Variety Insight]]|accessdate=2017-02-26 |archiveurl=https://web.archive.org/web/20170516201033/https://www.varietyinsight.com/print_featurefilm_releases.php |archivedate=2017-05-16}}|</ref>|
* [[Illumination Entertainment]]|ref| name=insight|}} * [[Illumination Entertainment]]",$80 million,$1.035 billion,90 minutes,[[Heitor Pereira]],"{{plainlist|
*[[Cinco Paul]]
*[[Ken Daurio]]}}","{{plainlist|
*[[Steve Carell]]
*[[Kristen Wiig]]
*[[Trey Parker]]
*[[Miranda Cosgrove]]
*[[Steve Coogan]]
*[[Jenny Slate]]
*[[Dana Gaier]]
*[[Julie Andrews]]|<!--PER BILLING BLOCK-->|}}",English,"{{Film date|2017|6|14|[[Annecy International Animated Film Festival|Annecy]]|2017|6|30|United States|ref1|=|ref| name=""AWNAnnecyPremiere"" |ref2|=|ref| name=""AWNAnnecyPremiere""}}"
2017,/wiki/Rough_Night,Rough_Night,"{{Plainlist|
* [[Matt Tolmach]]
* Lucia Aniello
* [[Paul W. Downs]]
* Dave Becky}}",[[Columbia Pictures]],Rough Night,United States,[[Lucia Aniello]],[[Sean Porter (cinematographer)|Sean Porter]],[[Craig Alpert]],"{{Plainlist|
* [[LStar Capital]]
* Matt Tolmach Productions
* Paulilu Productions}}",$20 million,$47.3 million,101 minutes,[[Dominic Lewis]],"{{Plainlist|
* Lucia Aniello
* Paul W. Downs}}","{{Plainlist|
* [[Scarlett Johansson]]
* [[Kate McKinnon]]
* [[Jillian Bell]]
* [[Ilana Glazer]]
* [[Zoë Kravitz]]}}",English,{{film date|2017|6|12|[[New York City]]|2017|6|16|United States}}
2017,/wiki/All_Eyez_on_Me_(film),All_Eyez_on_Me_(film),"{{Plainlist|
* [[David C. Robinson|David Robinson]]
* [[L.T. Hutton]]
* [[James G. Robinson]]}}",[[Summit Entertainment]],All Eyez on Me,United States,[[Benny Boom]],[[Peter Menzies Jr.]],[[Joel Cox]],,$40 million,$55.5 million,140 minutes,[[John Paesano]],"{{Plainlist|
* Jeremy Haft
* Eddie Gonzalez
* Steven Bagatourian}}","{{Plainlist|
* [[Demetrius Shipp Jr.]]
* [[Kat Graham]]
* [[Lauren Cohan]]
* [[Hill Harper]]
* [[Danai Gurira]]}}",English,{{Film date|2017|6|14|[[Fox Bruin Theater]]|2017|06|16|United States}}
2017,/wiki/47_Meters_Down,47_Meters_Down,,[[Entertainment Studios|Entertainment Studios Motion Pictures]],47 Meters Down,{{ubl|United Kingdom|United States}},[[ Johannes Roberts]],Mark Silk,Martin Brinkler,,$5.5&nbsp;million,$61.7&nbsp;million,89 minutes,[[Tomandandy]],{{ubl|Johannes Roberts|Ernest Riera}},{{ubl|[[Claire Holt]]|[[Mandy Moore]]}},English,"{{Film date|2017|6|12|[[Fox Theater, Westwood Village|Regency Village Theatre]]|2017|6|16|United States|2017|7|26|United Kingdom}}"
